Date,Open,High,Low,Close,Adj Close,Volume
2015-09-29,66.919998,66.989998,65.129997,66.209999,40.475357,116600
2015-09-30,66.889999,67.500000,66.550003,67.019997,40.970524,80400
2015-10-01,67.110001,71.709999,67.000000,71.029999,43.421909,118100
2015-10-02,70.430000,72.820000,70.019997,72.529999,44.338886,107000
2015-10-05,72.820000,75.300003,72.790001,75.029999,45.867184,117400
2015-10-06,75.400002,77.000000,73.919998,74.529999,45.561520,127200
2015-10-07,75.099998,76.559998,74.720001,76.050003,46.490730,114000
2015-10-08,76.300003,77.900002,75.599998,77.419998,47.328228,70700
2015-10-09,78.430000,79.919998,77.820000,79.919998,48.856529,117400
2015-10-12,80.250000,80.620003,78.680000,78.930000,48.251316,53700
2015-10-13,78.800003,79.410004,77.400002,77.559998,47.413818,48800
2015-10-14,77.580002,78.739998,77.580002,78.099998,47.743931,35800
2015-10-15,77.470001,79.260002,77.260002,78.220001,47.817295,40500
2015-10-16,77.860001,80.279999,77.860001,79.220001,48.428600,58500
2015-10-19,79.110001,79.610001,78.000000,78.860001,48.208530,42600
2015-10-20,78.900002,79.199997,78.199997,78.430000,47.945660,43100
2015-10-21,78.739998,79.500000,76.800003,77.000000,47.071484,80100
2015-10-22,77.940002,78.139999,75.930000,76.000000,46.460163,113400
2015-10-23,76.680000,77.980003,76.580002,77.040001,47.095928,58800
2015-10-26,77.300003,78.059998,76.540001,77.000000,47.071484,92200
2015-10-27,76.750000,77.250000,76.019997,76.900002,47.010342,46200
2015-10-28,77.690002,79.449997,76.309998,77.129997,47.150940,63000
2015-10-29,77.019997,79.000000,76.029999,78.610001,48.055702,52600
2015-10-30,79.199997,79.940002,78.199997,79.209999,48.422493,76900
2015-11-02,79.139999,81.349998,79.139999,80.919998,49.467854,57500
2015-11-03,80.879997,80.910004,79.099998,79.300003,48.477512,93400
2015-11-04,79.669998,79.669998,77.769997,78.639999,48.074043,79400
2015-11-05,78.690002,79.900002,77.400002,77.660004,47.474953,52600
2015-11-06,78.000000,78.000000,77.000000,77.169998,47.175411,40800
2015-11-09,76.750000,77.500000,76.309998,76.550003,46.796383,46900
2015-11-10,76.209999,77.800003,76.110001,77.699997,47.499409,42700
2015-11-11,77.750000,78.250000,76.820000,76.820000,46.961433,53900
2015-11-12,75.690002,75.690002,72.900002,72.900002,45.452595,68300
2015-11-13,73.080002,73.500000,71.570000,71.720001,44.716869,74200
2015-11-16,71.199997,71.699997,70.669998,71.089996,44.324066,50100
2015-11-17,70.959999,70.989998,68.500000,69.709999,43.463650,120200
2015-11-18,69.870003,71.349998,69.870003,70.879997,44.193127,61100
2015-11-19,71.279999,72.940002,69.339996,70.470001,43.937508,81700
2015-11-20,70.830002,71.830002,70.070000,70.209999,43.775398,62000
2015-11-23,69.879997,71.550003,69.879997,70.419998,43.906330,53100
2015-11-24,70.500000,73.419998,70.150002,73.220001,45.652107,158200
2015-11-25,73.400002,74.849998,73.010002,74.370003,46.369129,91700
2015-11-27,74.559998,75.500000,74.510002,75.300003,46.948963,56700
2015-11-30,75.500000,75.500000,73.510002,73.690002,45.945152,88600
2015-12-01,73.730003,74.959999,73.440002,74.500000,46.450176,111400
2015-12-02,75.010002,75.760002,73.860001,74.550003,46.481350,120900
2015-12-03,74.559998,74.989998,72.250000,72.839996,45.415176,99900
2015-12-04,72.599998,72.599998,67.500000,68.150002,42.491005,380200
2015-12-07,67.820000,68.599998,66.500000,68.489998,42.702980,104200
2015-12-08,67.199997,69.339996,67.199997,68.959999,42.996029,115800
2015-12-09,67.779999,69.570000,66.199997,67.099998,41.836334,154700
2015-12-10,67.080002,67.510002,66.099998,66.980003,41.761517,116500
2015-12-11,66.010002,67.050003,65.000000,66.050003,41.181667,168600
2015-12-14,65.570000,67.500000,64.820000,65.510002,40.844982,76600
2015-12-15,65.650002,66.370003,64.000000,64.010002,39.909744,110000
2015-12-16,64.389999,66.430000,64.010002,65.580002,40.888630,89400
2015-12-17,65.139999,65.800003,63.799999,63.799999,39.778805,138500
2015-12-18,63.500000,63.930000,63.090000,63.290001,39.460835,80800
2015-12-21,63.439999,63.939999,63.000000,63.419998,39.541882,92500
2015-12-22,63.419998,64.800003,63.090000,63.950001,39.872334,138200
2015-12-23,63.950001,65.000000,63.740002,64.949997,40.495827,121500
2015-12-24,64.419998,64.980003,64.400002,64.980003,40.514534,41900
2015-12-28,64.260002,64.519997,62.240002,62.970001,39.261311,142800
2015-12-29,62.930000,63.500000,61.139999,61.520000,38.357246,152400
2015-12-30,61.139999,62.480000,60.009998,62.119999,38.731339,249700
2015-12-31,61.500000,62.000000,60.509998,61.299999,38.220078,274100
2016-01-04,61.029999,63.820000,60.330002,63.770000,39.760105,141600
2016-01-05,64.290001,65.139999,63.180000,63.560001,39.629169,115100
2016-01-06,62.730000,63.650002,62.270000,62.369999,38.887215,113500
2016-01-07,61.660000,62.639999,59.500000,59.689999,37.216255,223600
2016-01-08,60.480000,60.779999,59.689999,59.810001,37.291077,73800
2016-01-11,60.000000,60.139999,56.709999,58.860001,36.698765,117700
2016-01-12,59.009998,60.099998,58.070000,58.820000,36.673820,77800
2016-01-13,58.919998,59.439999,56.250000,56.830002,35.433075,207300
2016-01-14,56.610001,59.139999,54.490002,58.389999,36.405716,287700
2016-01-15,55.900002,58.110001,55.299999,57.820000,36.050327,194400
2016-01-19,58.430000,58.430000,52.480000,53.549999,33.388016,210900
2016-01-20,51.750000,53.180000,49.000000,52.980000,33.032619,316200
2016-01-21,52.959999,54.000000,52.400002,52.590000,32.789455,95500
2016-01-22,52.849998,54.320000,52.849998,54.250000,33.824455,58200
2016-01-25,54.209999,55.009998,52.000000,52.900002,32.982746,72000
2016-01-26,53.000000,53.830002,51.619999,52.560001,32.770756,77900
2016-01-27,52.439999,53.000000,51.580002,52.430000,32.689709,94500
2016-01-28,52.869999,52.880001,51.619999,52.029999,32.440300,64100
2016-01-29,52.029999,53.700001,51.880001,52.650002,32.826874,133100
2016-02-01,52.700001,54.200001,52.450001,53.549999,33.388016,167600
2016-02-02,53.340000,53.540001,51.130001,51.410000,32.053738,115300
2016-02-03,51.410000,52.020000,51.000000,51.410000,32.053738,55200
2016-02-04,51.189999,53.610001,51.000000,53.049999,33.076267,67000
2016-02-05,52.770000,53.080002,51.009998,51.060001,31.835522,64100
2016-02-08,51.000000,51.340000,48.070000,48.070000,29.971277,313400
2016-02-09,47.330002,49.290001,46.549999,47.150002,29.397661,210300
2016-02-10,46.980000,48.000000,43.419998,44.700001,27.870108,213000
2016-02-11,42.500000,44.980000,42.500000,44.430000,27.701763,169600
2016-02-12,45.340000,47.220001,44.200001,47.000000,29.304136,154900
2016-02-16,48.000000,51.189999,48.000000,51.009998,31.804342,156100
2016-02-17,51.750000,54.599998,51.189999,54.250000,33.824455,223100
2016-02-18,55.000000,55.490002,53.169998,54.849998,34.198555,143800
2016-02-19,55.459999,55.459999,47.110001,48.750000,30.395254,453200
2016-02-22,47.759998,50.459999,47.759998,49.930000,31.130974,234400
2016-02-23,49.930000,50.889999,49.930000,50.590000,31.542475,87800
2016-02-24,49.630001,51.639999,49.160000,51.259998,31.960215,131900
2016-02-25,51.810001,52.070000,50.209999,51.849998,32.328075,69500
2016-02-26,52.000000,57.459999,52.000000,57.389999,35.782223,287300
2016-02-29,60.330002,62.650002,57.020000,59.500000,37.097794,475600
2016-03-01,61.750000,63.750000,59.009998,63.290001,39.460835,317400
2016-03-02,64.239998,67.629997,63.669998,67.459999,42.060787,572400
2016-03-03,66.500000,66.699997,63.000000,63.439999,40.453861,266800
2016-03-04,64.099998,66.489998,63.560001,66.470001,42.386002,138300
2016-03-07,67.000000,67.440002,65.029999,65.400002,41.703697,98000
2016-03-08,64.970001,65.919998,62.139999,63.099998,40.237053,186000
2016-03-09,63.150002,64.760002,63.049999,63.380001,40.415600,78500
2016-03-10,64.000000,64.129997,62.160000,63.049999,40.205162,56100
2016-03-11,64.050003,64.769997,63.549999,63.990002,40.804573,66700
2016-03-14,64.059998,65.180000,62.939999,63.020000,40.186039,66300
2016-03-15,62.599998,63.959999,62.200001,63.150002,40.268936,74600
2016-03-16,63.150002,66.199997,63.150002,65.809998,41.965137,169900
2016-03-17,66.290001,66.919998,65.510002,65.510002,41.773838,221800
2016-03-18,66.029999,66.129997,64.510002,65.120003,41.525150,97100
2016-03-21,65.059998,65.620003,64.779999,65.290001,41.633553,94200
2016-03-22,65.089996,65.839996,64.349998,65.389999,41.697319,104200
2016-03-23,65.830002,65.980003,63.500000,63.509998,40.498493,80100
2016-03-24,63.000000,64.669998,62.119999,64.489998,41.123413,70600
2016-03-28,64.300003,64.500000,63.200001,63.240002,40.326324,72600
2016-03-29,63.000000,64.589996,62.110001,63.950001,40.779072,74400
2016-03-30,63.950001,65.110001,62.110001,62.470001,39.835320,104800
2016-03-31,62.270000,64.089996,62.270000,63.049999,40.205162,76200
2016-04-01,63.049999,63.490002,61.500000,61.939999,39.497356,87100
2016-04-04,62.459999,62.490002,60.590000,61.150002,38.993591,101400
2016-04-05,60.700001,61.689999,60.000000,60.480000,38.566349,115200
2016-04-06,60.680000,61.709999,60.000000,61.400002,39.153011,115300
2016-04-07,60.820000,61.549999,59.060001,59.869999,38.177368,124800
2016-04-08,60.470001,61.990002,60.090000,60.810001,38.776787,92800
2016-04-11,60.869999,62.279999,60.540001,61.029999,38.917068,64300
2016-04-12,61.619999,62.130001,61.099998,61.759998,39.382572,87400
2016-04-13,62.000000,62.730000,62.000000,62.250000,39.695026,52300
2016-04-14,62.349998,62.500000,61.400002,61.770000,39.388954,55300
2016-04-15,62.349998,62.450001,61.000000,61.320000,39.102001,41700
2016-04-18,60.880001,63.189999,60.740002,61.950001,39.503735,64100
2016-04-19,62.099998,63.000000,62.099998,62.730000,40.001118,61300
2016-04-20,62.750000,62.930000,62.099998,62.660000,39.956474,49300
2016-04-21,62.840000,63.139999,62.000000,62.160000,39.637634,75800
2016-04-22,62.700001,62.700001,61.650002,62.040001,39.561123,58000
2016-04-25,62.000000,62.340000,61.150002,61.369999,39.133881,43100
2016-04-26,61.990002,61.990002,61.009998,61.619999,39.293301,30500
2016-04-27,61.509998,61.810001,60.849998,61.290001,39.082870,60200
2016-04-28,61.500000,62.740002,60.709999,61.950001,39.503735,115100
2016-04-29,62.410000,62.490002,60.500000,60.869999,38.815052,71100
2016-05-02,62.000000,62.840000,61.380001,62.490002,39.848076,110200
2016-05-03,62.200001,62.470001,60.840000,61.009998,38.904324,63200
2016-05-04,61.549999,63.830002,61.119999,62.570000,39.899090,195100
2016-05-05,61.000000,62.369999,57.009998,57.450001,36.634209,299600
2016-05-06,56.770000,56.770000,52.240002,55.250000,35.231327,383400
2016-05-09,54.790001,57.730000,54.759998,56.990002,36.340881,190700
2016-05-10,55.759998,56.380001,53.520000,55.779999,36.530807,200600
2016-05-11,55.580002,55.990002,54.000000,54.200001,35.496048,100100
2016-05-12,54.160000,55.369999,52.660000,52.660000,34.487488,145200
2016-05-13,52.650002,54.400002,52.250000,52.750000,34.546432,80600
2016-05-16,53.200001,53.250000,52.480000,52.750000,34.546432,80700
2016-05-17,52.750000,54.169998,51.529999,52.529999,34.402355,192600
2016-05-18,52.220001,54.139999,52.009998,54.099998,35.430557,126500
2016-05-19,53.660000,54.340000,53.570000,53.919998,35.312672,86500
2016-05-20,54.290001,55.529999,54.090000,55.029999,36.039619,87400
2016-05-23,54.590000,55.480000,54.180000,54.540001,35.718719,58800
2016-05-24,54.240002,55.490002,54.240002,54.290001,35.554989,87500
2016-05-25,54.000000,54.980000,54.000000,54.520000,35.705620,56400
2016-05-26,54.169998,54.990002,53.779999,53.970001,35.345417,53900
2016-05-27,54.000000,54.490002,53.250000,54.320000,35.574638,65200
2016-05-31,54.639999,55.320000,54.320000,54.320000,35.574638,39500
2016-06-01,54.720001,55.200001,54.209999,55.200001,36.150955,46000
2016-06-02,55.009998,55.320000,54.250000,54.599998,35.758015,56100
2016-06-03,54.299999,54.730000,53.500000,54.669998,35.803856,60400
2016-06-06,54.430000,57.490002,54.020000,57.180000,37.447681,111500
2016-06-07,57.180000,57.500000,55.869999,56.700001,37.133324,62100
2016-06-08,57.029999,57.230000,56.009998,56.430000,36.956493,61500
2016-06-09,56.169998,58.410000,56.009998,57.090000,37.388741,128900
2016-06-10,57.090000,57.209999,54.709999,55.529999,36.367077,66900
2016-06-13,55.130001,55.450001,54.259998,54.580002,35.744915,36000
2016-06-14,54.049999,54.320000,53.250000,53.540001,35.063812,62100
2016-06-15,53.450001,54.560001,53.400002,53.410000,34.978668,57200
2016-06-16,53.240002,53.630001,52.810001,52.860001,34.618465,46400
2016-06-17,52.689999,54.150002,52.689999,53.730000,35.188240,141100
2016-06-20,54.720001,54.990002,53.849998,54.259998,35.535343,77800
2016-06-21,54.619999,54.930000,53.180000,53.560001,35.076904,94500
2016-06-22,53.689999,54.290001,53.119999,53.439999,34.998318,129400
2016-06-23,54.660000,55.529999,53.950001,54.860001,35.928284,126500
2016-06-24,53.500000,54.770000,53.150002,53.150002,34.808395,83400
2016-06-27,53.119999,53.119999,51.009998,51.250000,33.564068,130600
2016-06-28,51.279999,52.709999,51.009998,51.549999,33.760536,141100
2016-06-29,51.669998,53.630001,51.669998,52.939999,34.670864,102000
2016-06-30,52.799999,54.000000,52.520000,54.000000,35.365067,59300
2016-07-01,53.860001,54.720001,53.560001,53.930000,35.319225,50700
2016-07-05,54.020000,54.020000,52.790001,53.049999,34.742905,125600
2016-07-06,52.529999,53.570000,51.770000,52.299999,34.251724,63000
2016-07-07,52.270000,52.900002,51.880001,52.669998,34.494034,57700
2016-07-08,52.959999,54.160000,52.730000,53.990002,35.358521,53000
2016-07-11,53.990002,54.520000,53.480000,53.689999,35.162045,69500
2016-07-12,54.259998,55.590000,53.910000,54.639999,35.784206,120900
2016-07-13,55.369999,55.490002,54.270000,54.779999,35.875893,69300
2016-07-14,55.000000,55.200001,54.270000,54.459999,35.666317,111900
2016-07-15,54.459999,54.840000,53.990002,54.790001,35.882450,54700
2016-07-18,54.400002,54.799999,54.110001,54.509998,35.699066,63000
2016-07-19,54.220001,54.700001,53.599998,54.310001,35.568089,80100
2016-07-20,54.380001,54.380001,53.840000,54.000000,35.365067,56600
2016-07-21,53.900002,54.750000,53.299999,54.060001,35.404366,53500
2016-07-22,53.660000,53.990002,53.020000,53.340000,34.932827,51900
2016-07-25,53.169998,53.700001,52.549999,52.639999,34.474392,73800
2016-07-26,52.639999,53.799999,52.580002,53.299999,34.906628,45100
2016-07-27,53.330002,53.799999,52.650002,52.750000,34.546432,86200
2016-07-28,52.790001,53.740002,52.790001,53.660000,35.142395,108900
2016-07-29,53.240002,53.689999,53.000000,53.490002,35.031071,138100
2016-08-01,54.000000,57.270000,53.759998,56.630001,37.087479,372400
2016-08-02,56.849998,58.740002,55.650002,58.340000,38.207371,322000
2016-08-03,58.840000,59.000000,56.000000,56.220001,36.818966,99000
2016-08-04,55.599998,55.650002,52.849998,53.310001,34.913177,226000
2016-08-05,53.080002,57.490002,53.000000,56.000000,36.674881,163200
2016-08-08,56.419998,56.730000,56.000000,56.380001,36.923752,61400
2016-08-09,56.400002,57.919998,56.400002,57.590000,37.716187,65900
2016-08-10,57.980000,59.790001,57.980000,58.150002,38.082939,138500
2016-08-11,58.000000,58.730000,55.310001,55.830002,37.531693,137300
2016-08-12,55.849998,58.900002,55.849998,57.180000,38.439232,267800
2016-08-15,57.480000,59.230000,57.430000,59.169998,39.777008,131300
2016-08-16,58.750000,60.490002,58.279999,59.900002,40.267746,115400
2016-08-17,60.500000,60.500000,58.360001,58.360001,39.232487,85200
2016-08-18,55.590000,56.650002,53.900002,54.650002,36.738434,504400
2016-08-19,53.410000,53.639999,52.090000,52.680000,35.414108,209600
2016-08-22,52.150002,52.400002,49.090000,49.869999,33.525085,420700
2016-08-23,49.750000,51.439999,49.750000,50.549999,33.982212,150700
2016-08-24,50.130001,51.099998,49.310001,49.450001,33.242748,161300
2016-08-25,49.299999,50.310001,49.000000,49.000000,32.940231,147900
2016-08-26,49.000000,49.759998,47.080002,48.000000,32.267975,242600
2016-08-29,49.459999,50.990002,48.439999,50.709999,34.089775,658300
2016-08-30,51.450001,52.709999,50.750000,51.919998,34.903198,308400
2016-08-31,52.080002,52.700001,51.009998,52.080002,35.010757,88400
2016-09-01,51.750000,52.439999,50.680000,50.700001,34.083050,101100
2016-09-02,50.400002,51.970001,50.400002,50.869999,34.197334,73300
2016-09-06,50.840000,52.200001,50.630001,50.900002,34.217499,113300
2016-09-07,50.919998,51.480000,50.139999,50.250000,33.780544,84400
2016-09-08,50.119999,51.570000,50.119999,50.990002,34.278008,153900
2016-09-09,51.000000,51.310001,49.520000,50.180000,33.733479,180700
2016-09-12,49.580002,50.259998,49.520000,50.110001,33.686428,81200
2016-09-13,49.950001,50.529999,49.860001,50.209999,33.753647,122500
2016-09-14,50.000000,50.660000,49.000000,49.040001,32.967117,119200
2016-09-15,49.500000,49.689999,48.660000,48.950001,32.906612,94500
2016-09-16,49.000000,50.169998,48.660000,49.869999,33.525085,68000
2016-09-19,50.150002,50.209999,49.610001,50.029999,33.632645,55500
2016-09-20,49.849998,49.990002,49.299999,49.669998,33.390640,70100
2016-09-21,49.430000,50.000000,49.119999,49.880001,33.531807,68700
2016-09-22,50.020000,50.490002,49.720001,49.860001,33.518364,47800
2016-09-23,49.500000,50.380001,49.500000,50.340000,33.841045,53100
2016-09-26,49.580002,50.700001,49.580002,49.869999,33.525085,205200
2016-09-27,49.799999,50.750000,49.000000,49.220001,33.088123,321700
2016-09-28,49.590000,49.910000,48.820000,49.759998,33.451138,75400
2016-09-29,49.650002,50.000000,49.299999,49.860001,33.518364,64300
2016-09-30,50.340000,50.680000,49.570000,50.549999,33.982212,102500
2016-10-03,50.200001,50.990002,49.799999,49.849998,33.511639,94200
2016-10-04,49.869999,50.349998,49.810001,50.169998,33.726761,42600
2016-10-05,49.810001,50.040001,49.549999,49.610001,33.350300,48600
2016-10-06,50.040001,50.040001,48.799999,49.020000,32.953678,68200
2016-10-07,49.220001,49.459999,48.049999,48.189999,32.395702,59400
2016-10-10,48.110001,48.590000,47.400002,47.529999,31.952013,77800
2016-10-11,47.500000,48.450001,47.389999,47.730000,32.086468,71700
2016-10-12,47.689999,48.220001,46.889999,47.009998,31.602449,96900
2016-10-13,46.660000,46.980000,46.119999,46.540001,31.286491,87900
2016-10-14,46.020000,46.939999,45.990002,45.990002,30.916759,78200
2016-10-17,45.740002,46.349998,45.419998,46.080002,30.977264,71700
2016-10-18,46.549999,46.880001,45.500000,46.840000,31.488169,44900
2016-10-19,47.000000,47.340000,46.529999,47.070000,31.642784,31400
2016-10-20,47.200001,48.389999,46.400002,48.009998,32.274700,88700
2016-10-21,48.099998,48.910000,47.820000,48.189999,32.395702,54200
2016-10-24,48.189999,48.700001,48.000000,48.250000,32.436043,72300
2016-10-25,48.020000,49.000000,48.020000,49.000000,32.940231,58500
2016-10-26,48.770000,49.340000,48.730000,48.980000,32.926788,44800
2016-10-27,48.680000,48.980000,48.259998,48.310001,32.476379,77600
2016-10-28,48.250000,48.919998,47.750000,47.759998,32.106636,49600
2016-10-31,47.880001,48.939999,47.750000,47.880001,32.187313,114000
2016-11-01,48.020000,48.740002,47.939999,48.000000,32.267975,62800
2016-11-02,48.200001,48.549999,47.250000,48.009998,32.274700,61700
2016-11-03,47.160000,47.720001,45.869999,46.900002,31.528513,96200
2016-11-04,47.349998,49.669998,47.009998,47.700001,32.066307,80000
2016-11-07,48.419998,49.020000,47.570000,47.889999,32.194027,126600
2016-11-08,48.000000,48.270000,47.099998,48.049999,32.301590,121300
2016-11-09,46.939999,49.639999,46.500000,48.919998,33.946163,217600
2016-11-10,49.299999,51.900002,49.049999,50.660000,35.153568,387300
2016-11-11,52.500000,54.520000,51.049999,54.410000,37.755737,491500
2016-11-14,55.130001,57.000000,55.130001,57.000000,39.552971,295500
2016-11-15,56.730000,56.730000,54.099998,56.080002,38.914570,240400
2016-11-16,56.000000,56.000000,54.209999,54.610001,37.894516,116000
2016-11-17,54.740002,55.770000,54.570000,55.380001,38.428833,79900
2016-11-18,55.610001,55.970001,54.970001,55.680000,38.637005,101400
2016-11-21,55.980000,56.520000,55.619999,56.270000,39.046410,122100
2016-11-22,56.509998,57.220001,56.279999,57.060001,39.594604,150200
2016-11-23,57.139999,57.639999,56.320000,57.639999,39.997070,72300
2016-11-25,57.660000,58.630001,57.509998,58.500000,40.593834,79900
2016-11-28,58.500000,58.500000,56.000000,56.520000,39.219887,114600
2016-11-29,56.450001,56.450001,55.529999,56.000000,38.859055,66100
2016-11-30,56.430000,58.099998,56.000000,57.810001,40.115032,126800
2016-12-01,57.740002,58.700001,57.419998,57.459999,39.872169,69900
2016-12-02,57.139999,57.250000,56.299999,56.450001,39.171318,60300
2016-12-05,56.990002,57.450001,56.790001,57.139999,39.650116,44500
2016-12-06,56.939999,57.840000,56.560001,57.840000,40.135853,59600
2016-12-07,57.840000,59.880001,57.480000,59.759998,41.468163,170300
2016-12-08,59.880001,62.240002,59.520000,62.080002,43.078045,180300
2016-12-09,62.090000,64.800003,62.090000,63.520000,44.077274,304200
2016-12-12,64.080002,64.080002,61.500000,61.790001,42.876804,149500
2016-12-13,62.160000,62.400002,61.029999,62.009998,43.029465,105100
2016-12-14,61.570000,62.360001,61.000000,61.669998,42.793537,83400
2016-12-15,61.209999,62.400002,61.110001,61.150002,42.432697,111500
2016-12-16,62.040001,62.380001,60.599998,61.200001,42.467392,49400
2016-12-19,60.799999,61.980000,58.070000,59.180000,41.065693,155900
2016-12-20,58.939999,60.480000,58.939999,59.570000,41.336323,111200
2016-12-21,59.779999,59.939999,57.700001,57.919998,40.191364,115600
2016-12-22,59.080002,62.549999,58.549999,62.299999,43.230705,419600
2016-12-23,62.250000,63.549999,61.520000,63.410000,44.000938,160600
2016-12-27,63.549999,64.370003,61.700001,62.169998,43.140488,148100
2016-12-28,62.060001,62.599998,61.599998,61.959999,42.994766,128100
2016-12-29,62.360001,62.919998,60.070000,60.209999,41.780418,116800
2016-12-30,60.000000,60.389999,59.259998,59.919998,41.579185,193600
2017-01-03,60.220001,61.980000,59.490002,61.639999,42.772717,129200
2017-01-04,62.720001,63.959999,62.160000,63.180000,43.841343,138300
2017-01-05,63.310001,63.529999,61.860001,62.150002,43.126617,74600
2017-01-06,62.400002,63.349998,61.810001,62.220001,43.175190,108500
2017-01-09,62.139999,62.180000,61.110001,61.560001,42.717205,78500
2017-01-10,61.880001,61.880001,60.349998,61.139999,42.425762,91000
2017-01-11,61.000000,61.500000,60.779999,61.400002,42.606182,43900
2017-01-12,61.389999,61.500000,61.009998,61.480000,42.661690,45000
2017-01-13,61.500000,61.500000,60.250000,60.639999,42.078804,71200
2017-01-17,60.049999,60.389999,57.599998,57.680000,40.024826,223100
2017-01-18,57.570000,58.189999,57.150002,58.180000,40.371784,84100
2017-01-19,58.279999,59.740002,58.279999,58.849998,40.836704,124900
2017-01-20,59.000000,59.480000,58.299999,59.110001,41.017117,52800
2017-01-23,58.619999,58.900002,58.279999,58.639999,40.690979,52600
2017-01-24,58.990002,59.130001,58.540001,59.110001,41.017117,63700
2017-01-25,59.320000,60.000000,59.209999,59.680000,41.412651,140800
2017-01-26,60.160000,61.099998,59.730000,61.029999,42.349426,148300
2017-01-27,61.029999,61.500000,60.799999,61.130001,42.418819,130300
2017-01-30,61.090000,61.090000,59.529999,59.910000,41.572247,96200
2017-01-31,59.500000,59.919998,58.759998,59.330002,41.169781,87000
2017-02-01,59.950001,59.990002,59.009998,59.340000,41.176720,67500
2017-02-02,59.169998,59.540001,58.509998,58.950001,40.906094,73800
2017-02-03,59.330002,59.910000,58.869999,59.680000,41.412651,72400
2017-02-06,59.610001,59.610001,56.439999,57.889999,40.170544,188000
2017-02-07,58.400002,58.400002,57.259998,57.520000,39.913803,101500
2017-02-08,56.520000,57.990002,56.500000,57.610001,39.976254,118900
2017-02-09,57.810001,58.160000,57.810001,58.000000,40.246876,62200
2017-02-10,57.980000,58.490002,56.950001,57.080002,39.608482,87200
2017-02-13,56.950001,57.139999,55.400002,56.840000,39.441940,161800
2017-02-14,56.669998,57.000000,56.049999,56.459999,39.178249,61600
2017-02-15,56.529999,57.220001,55.790001,57.080002,39.608482,79100
2017-02-16,57.150002,57.150002,55.830002,56.389999,39.129677,122000
2017-02-17,55.950001,56.240002,55.610001,55.980000,38.845177,161600
2017-02-21,56.400002,56.680000,54.520000,54.950001,38.130455,271700
2017-02-22,54.889999,57.639999,54.610001,55.700001,38.650883,345400
2017-02-23,55.810001,55.990002,54.009998,54.570000,37.866756,145900
2017-02-24,54.500000,55.160000,54.200001,54.980000,38.151257,100100
2017-02-27,55.299999,55.779999,55.000000,55.680000,38.637005,108700
2017-02-28,55.619999,56.500000,55.009998,56.240002,39.025589,177400
2017-03-01,56.250000,56.380001,54.840000,55.490002,38.505165,203700
2017-03-02,55.320000,55.320000,53.009998,53.799999,37.332443,312800
2017-03-03,53.509998,54.740002,53.500000,54.500000,37.818188,115700
2017-03-06,54.599998,54.900002,53.840000,54.470001,37.797375,160100
2017-03-07,54.750000,54.750000,54.139999,54.410000,37.755737,138700
2017-03-08,54.590000,55.130001,54.240002,54.820000,38.040241,196600
2017-03-09,53.450001,53.950001,52.810001,53.490002,38.161526,172700
2017-03-10,53.599998,53.799999,52.250000,52.770000,37.647846,119600
2017-03-13,52.900002,53.470001,52.220001,52.610001,37.533699,86200
2017-03-14,52.240002,52.500000,51.669998,51.740002,36.913017,91600
2017-03-15,51.840000,53.009998,51.840000,52.560001,37.498035,83200
2017-03-16,52.630001,52.970001,52.040001,52.470001,37.433826,68600
2017-03-17,52.500000,52.669998,52.080002,52.439999,37.412418,63000
2017-03-20,52.380001,52.970001,52.099998,52.470001,37.433826,90500
2017-03-21,52.240002,52.910000,50.889999,51.080002,36.442150,122600
2017-03-22,51.380001,51.450001,50.799999,51.320000,36.613369,79800
2017-03-23,51.430000,52.250000,51.020000,51.259998,36.570568,60900
2017-03-24,51.290001,51.580002,50.830002,51.330002,36.620510,43700
2017-03-27,51.080002,51.299999,50.169998,50.799999,36.242386,94700
2017-03-28,50.759998,51.169998,50.529999,50.980000,36.370804,50200
2017-03-29,50.970001,51.240002,50.970001,51.119999,36.470688,38800
2017-03-30,51.189999,51.189999,50.549999,50.880001,36.299461,50100
2017-03-31,50.880001,51.349998,50.560001,51.240002,36.556301,78000
2017-04-03,51.099998,51.270000,50.650002,51.270000,36.577702,50600
2017-04-04,50.959999,51.389999,50.740002,50.889999,36.306599,113000
2017-04-05,51.139999,51.330002,50.540001,50.540001,36.056896,76000
2017-04-06,50.540001,51.200001,49.900002,49.900002,35.600300,103800
2017-04-07,49.869999,50.209999,49.630001,49.980000,35.657372,57200
2017-04-10,49.810001,50.470001,49.660000,49.799999,35.528957,127800
2017-04-11,49.689999,49.959999,47.570000,48.740002,34.772720,207600
2017-04-12,48.700001,49.299999,48.220001,48.700001,34.744183,87800
2017-04-13,48.639999,48.869999,48.000000,48.000000,34.244774,108500
2017-04-17,48.000000,48.410000,47.529999,48.110001,34.323250,99500
2017-04-18,47.730000,48.299999,47.570000,48.209999,34.394600,83700
2017-04-19,48.259998,48.709999,47.549999,47.740002,34.059280,75700
2017-04-20,47.730000,49.340000,47.060001,49.209999,35.108032,169200
2017-04-21,49.189999,49.590000,48.660000,49.000000,34.958214,78500
2017-04-24,49.290001,50.060001,49.290001,49.599998,35.386261,88900
2017-04-25,49.700001,50.000000,49.619999,49.869999,35.578896,67300
2017-04-26,49.900002,50.990002,49.369999,50.860001,36.285194,125900
2017-04-27,50.959999,52.750000,50.380001,52.509998,37.462357,185100
2017-04-28,52.299999,53.439999,52.040001,52.849998,37.704929,175400
